Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"716"	"0.4456"	"ZBTB5"	"ZBTB5"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SEMA4B"
"gene_set_query"	"717"	"0.4462"	"POU3F1"	"POU3F1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ITGB4"
"gene_set_query"	"718"	"0.4468"	"ZNF706"	"ZNF706"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"GAREM1"
"gene_set_query"	"719"	"0.4474"	"PURG"	"PURG"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"720"	"0.448"	"HOXB7"	"HOXB7"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"PDE8A"
"gene_set_query"	"721"	"0.4487"	"FOXG1"	"FOXG1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SLC35F1"
"gene_set_query"	"722"	"0.4493"	"FOXK1"	"FOXK1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"KLHL29"
"gene_set_query"	"723"	"0.4499"	"ZNF844"	"ZNF844"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ADAMTS9-AS2"
"gene_set_query"	"724"	"0.4505"	"STAT5A"	"STAT5A"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"GALNT15"
"gene_set_query"	"725"	"0.4512"	"ZNF333"	"ZNF333"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ADAMTS9-AS2"
"gene_set_query"	"726"	"0.4518"	"GPBP1L1"	"GPBP1L1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"727"	"0.4524"	"ZBED5"	"ZBED5"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"MALAT1"
"gene_set_query"	"728"	"0.453"	"TFAP2B"	"TFAP2B"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"MAML3"
"gene_set_query"	"729"	"0.4536"	"ZNF891"	"ZNF891"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"CEP85L"
"gene_set_query"	"730"	"0.4543"	"NR4A3"	"NR4A3"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"AKAP12"
"gene_set_query"	"731"	"0.4549"	"THAP6"	"THAP6"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"CEP85L"
"gene_set_query"	"732"	"0.4555"	"JUNB"	"JUNB"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ADAMTS9-AS2"
"gene_set_query"	"733"	"0.4561"	"ZNF441"	"ZNF441"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"NRXN3"
"gene_set_query"	"734"	"0.4568"	"DZIP1"	"DZIP1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"INPP5F"
"gene_set_query"	"735"	"0.4574"	"ZBTB7A"	"ZBTB7A"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"FNDC3A"
"gene_set_query"	"736"	"0.458"	"TGIF2"	"TGIF2"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"737"	"0.4586"	"HOXB6"	"HOXB6"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"PDE8A"
"gene_set_query"	"738"	"0.4592"	"HOXB1"	"HOXB1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SEMA4B"
"gene_set_query"	"739"	"0.4599"	"SIM2"	"SIM2"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SEMA4B"
"gene_set_query"	"740"	"0.4605"	"RORC"	"RORC"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"KIAA1217"
"gene_set_query"	"741"	"0.4611"	"SOX15"	"SOX15"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SEMA4B"
"gene_set_query"	"742"	"0.4617"	"NFYC"	"NFYC"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"CNN3"
"gene_set_query"	"743"	"0.4624"	"RAG1"	"RAG1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SNTB1"
"gene_set_query"	"744"	"0.463"	"ZNF404"	"ZNF404"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"745"	"0.4636"	"HBP1"	"HBP1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"STK3"
"gene_set_query"	"746"	"0.4642"	"FOXD4L3"	"FOXD4L3"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"747"	"0.4648"	"ATOH7"	"ATOH7"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"ANK2"
"gene_set_query"	"748"	"0.4655"	"ZNF112"	"ZNF112"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"NRXN3"
"gene_set_query"	"749"	"0.4661"	"TBX6"	"TBX6"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"SEMA4B"
"gene_set_query"	"750"	"0.4667"	"OTX1"	"OTX1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"MAML3"
"gene_set_query"	"751"	"0.4673"	"SATB1"	"SATB1"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"PGM2L1"
"gene_set_query"	"752"	"0.468"	"ZNF282"	"ZNF282"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"MAML3"
"gene_set_query"	"753"	"0.4686"	"ZNF142"	"ZNF142"	"1"	"300"	"0.7785"	"1.0"	"0.6656"	"GTEx--Coexpression"	"NRXN3"
"gene_set_query"	"754"	"0.4692"	"HMX3"	"HMX3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"755"	"0.4698"	"KDM5B"	"KDM5B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"756"	"0.4704"	"ZNF778"	"ZNF778"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"757"	"0.4711"	"ZBTB2"	"ZBTB2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"758"	"0.4717"	"KDM2A"	"KDM2A"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"759"	"0.4723"	"NCOA3"	"NCOA3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"760"	"0.4729"	"ZGPAT"	"ZGPAT"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"761"	"0.4736"	"HOXC13"	"HOXC13"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"762"	"0.4742"	"ZNF391"	"ZNF391"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"763"	"0.4748"	"HIVEP1"	"HIVEP1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"764"	"0.4754"	"IRF4"	"IRF4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"765"	"0.476"	"MESP2"	"MESP2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"766"	"0.4767"	"POU2F2"	"POU2F2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"767"	"0.4773"	"MBD1"	"MBD1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"768"	"0.4779"	"CEBPE"	"CEBPE"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"769"	"0.4785"	"ZSCAN5C"	"ZSCAN5C"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"770"	"0.4792"	"ZNF267"	"ZNF267"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"771"	"0.4798"	"HMG20A"	"HMG20A"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"772"	"0.4804"	"SOX7"	"SOX7"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"773"	"0.481"	"ZNF581"	"ZNF581"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"774"	"0.4816"	"ANHX"	"ANHX"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"775"	"0.4823"	"ZNF648"	"ZNF648"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"776"	"0.4829"	"ZNF597"	"ZNF597"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"777"	"0.4835"	"ZNF319"	"ZNF319"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"778"	"0.4841"	"MLXIP"	"MLXIP"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"779"	"0.4848"	"SP2"	"SP2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"780"	"0.4854"	"DLX3"	"DLX3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"781"	"0.486"	"TCF24"	"TCF24"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"782"	"0.4866"	"NHLH1"	"NHLH1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"783"	"0.4872"	"BRF2"	"BRF2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"784"	"0.4879"	"NFATC2"	"NFATC2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"785"	"0.4885"	"GTF2B"	"GTF2B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"786"	"0.4891"	"ISX"	"ISX"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"787"	"0.4897"	"NR3C2"	"NR3C2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"788"	"0.4904"	"ZNF714"	"ZNF714"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"789"	"0.491"	"ZNF543"	"ZNF543"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"790"	"0.4916"	"MTF1"	"MTF1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"791"	"0.4922"	"ZNF598"	"ZNF598"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"792"	"0.4928"	"HES1"	"HES1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"793"	"0.4935"	"ZNF669"	"ZNF669"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"794"	"0.4941"	"RARG"	"RARG"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"795"	"0.4947"	"ZNF429"	"ZNF429"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"796"	"0.4953"	"ZNF813"	"ZNF813"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"797"	"0.496"	"ERF"	"ERF"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"798"	"0.4966"	"REL"	"REL"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"799"	"0.4972"	"TFAP2A"	"TFAP2A"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"800"	"0.4978"	"GATAD2B"	"GATAD2B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"801"	"0.4984"	"SP8"	"SP8"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"802"	"0.4991"	"E2F7"	"E2F7"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"803"	"0.4997"	"ZNF80"	"ZNF80"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"804"	"0.5003"	"GRHL1"	"GRHL1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"805"	"0.5009"	"ZNF273"	"ZNF273"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"806"	"0.5016"	"ZNF750"	"ZNF750"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"807"	"0.5022"	"KLF4"	"KLF4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"808"	"0.5028"	"DDIT3"	"DDIT3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"809"	"0.5034"	"HOXB9"	"HOXB9"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"810"	"0.504"	"ASCL5"	"ASCL5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"811"	"0.5047"	"IRX2"	"IRX2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"812"	"0.5053"	"ZNF417"	"ZNF417"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"813"	"0.5059"	"POU2F3"	"POU2F3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"814"	"0.5065"	"DNTTIP1"	"DNTTIP1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"815"	"0.5072"	"CDX2"	"CDX2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"816"	"0.5078"	"CBX2"	"CBX2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"817"	"0.5084"	"TIGD2"	"TIGD2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"818"	"0.509"	"GRHL2"	"GRHL2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"819"	"0.5096"	"GLMP"	"GLMP"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"820"	"0.5103"	"ARID3C"	"ARID3C"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"821"	"0.5109"	"PIN1"	"PIN1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"822"	"0.5115"	"ZSCAN21"	"ZSCAN21"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"823"	"0.5121"	"HSFX1"	"HSFX1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"824"	"0.5128"	"ZNF584"	"ZNF584"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"825"	"0.5134"	"ZBTB3"	"ZBTB3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"826"	"0.514"	"NFATC1"	"NFATC1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"827"	"0.5146"	"SPI1"	"SPI1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"828"	"0.5152"	"SMYD3"	"SMYD3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"829"	"0.5159"	"ZXDA"	"ZXDA"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"830"	"0.5165"	"HOXA1"	"HOXA1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"831"	"0.5171"	"SRY"	"SRY"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"832"	"0.5177"	"ZNF101"	"ZNF101"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"833"	"0.5184"	"ZSCAN4"	"ZSCAN4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"834"	"0.519"	"ZNF568"	"ZNF568"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"835"	"0.5196"	"IRF6"	"IRF6"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"836"	"0.5202"	"ZNF850"	"ZNF850"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"837"	"0.5208"	"GCM1"	"GCM1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"838"	"0.5215"	"IKZF5"	"IKZF5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"839"	"0.5221"	"SP100"	"SP100"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"840"	"0.5227"	"ZNF790"	"ZNF790"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"841"	"0.5233"	"ZNF773"	"ZNF773"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"842"	"0.524"	"ZNF205"	"ZNF205"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"843"	"0.5246"	"ZNF134"	"ZNF134"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"844"	"0.5252"	"ZNF613"	"ZNF613"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"845"	"0.5258"	"LCORL"	"LCORL"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"846"	"0.5264"	"ZNF19"	"ZNF19"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"847"	"0.5271"	"ARID5A"	"ARID5A"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"848"	"0.5277"	"TEAD4"	"TEAD4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"849"	"0.5283"	"ATF6"	"ATF6"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"850"	"0.5289"	"ZNF317"	"ZNF317"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"851"	"0.5296"	"NFX1"	"NFX1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"852"	"0.5302"	"ZKSCAN3"	"ZKSCAN3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"853"	"0.5308"	"ZNF831"	"ZNF831"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"854"	"0.5314"	"MYC"	"MYC"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"855"	"0.532"	"PHF21A"	"PHF21A"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"856"	"0.5327"	"IRX4"	"IRX4"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"857"	"0.5333"	"RBAK"	"RBAK"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"858"	"0.5339"	"CREB5"	"CREB5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"859"	"0.5345"	"FOXI3"	"FOXI3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"860"	"0.5352"	"CENPA"	"CENPA"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"861"	"0.5358"	"NR1I3"	"NR1I3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"862"	"0.5364"	"ZFP69B"	"ZFP69B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"863"	"0.537"	"MAFB"	"MAFB"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"864"	"0.5376"	"TFAP2C"	"TFAP2C"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"865"	"0.5383"	"HES3"	"HES3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"866"	"0.5389"	"ZNF223"	"ZNF223"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"867"	"0.5395"	"ZNF99"	"ZNF99"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"868"	"0.5401"	"ZNF302"	"ZNF302"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"869"	"0.5408"	"RBPJL"	"RBPJL"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"870"	"0.5414"	"IKZF2"	"IKZF2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"871"	"0.542"	"ZBTB32"	"ZBTB32"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"872"	"0.5426"	"ZNF565"	"ZNF565"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"873"	"0.5432"	"ZNF620"	"ZNF620"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"874"	"0.5439"	"CENPS"	"CENPS"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"875"	"0.5445"	"TCF20"	"TCF20"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"876"	"0.5451"	"ZNF324B"	"ZNF324B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"877"	"0.5457"	"SP110"	"SP110"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"878"	"0.5464"	"SNAI3"	"SNAI3"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"879"	"0.547"	"ZNF681"	"ZNF681"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"880"	"0.5476"	"MYBL2"	"MYBL2"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"881"	"0.5482"	"HLX"	"HLX"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"882"	"0.5488"	"ZNF784"	"ZNF784"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"883"	"0.5495"	"ESRRB"	"ESRRB"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"884"	"0.5501"	"ZNF26"	"ZNF26"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"885"	"0.5507"	"GFI1B"	"GFI1B"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"886"	"0.5513"	"ZNF438"	"ZNF438"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"887"	"0.552"	"ZNF777"	"ZNF777"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"888"	"0.5526"	"ZNF541"	"ZNF541"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"889"	"0.5532"	"HSF1"	"HSF1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"890"	"0.5538"	"ATF5"	"ATF5"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"891"	"0.5544"	"ZUP1"	"ZUP1"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"892"	"0.5551"	"ZNF550"	"ZNF550"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
"gene_set_query"	"893"	"0.5557"	"ZNF583"	"ZNF583"	"0"	"300"	"1.0"	"1.0"	"0.0"	"GTEx--Coexpression"	""
